sno,title,nco_2015,nco_2004,division,sub_division,group,family
2170,Hand Painter (Ceramics),7316.0700,7324.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Signwriter, Decorative Painters, Engravers and Etchers"
2171,Decorator (Ceramics),7316.0800,7324.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Signwriter, Decorative Painters, Engravers and Etchers"
2172,"Spray Painter, (Ceramics)",7316.0900,7324.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Signwriter, Decorative Painters, Engravers and Etchers"
2173,"Glazer, Pottery and Porcelain",7316.1000,7324.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Signwriter, Decorative Painters, Engravers and Etchers"
2174,Mirror Silverer,7316.1100,7324.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Signwriter, Decorative Painters, Engravers and Etchers"
2175,"Signwriter, Decorative Painters, Engravers and Etchers, Other",7316.1200,7324.90,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Signwriter, Decorative Painters, Engravers and Etchers"
2176,Lamp Shade Maker,7317.0100,7331.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2177,"Furniture Maker, Bamboo",7317.0300,7424.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2178,"Furniture Maker, Reed",7317.0400,7424.15,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2179,"Furniture Maker, Cane",7317.0500,7424.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2180,Caner,7317.0600,7424.25,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2181,Basket Maker,7317.0700,7424.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2182,"Mat Weaver, Bamboo",7317.0800,7424.35,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2183,"Mat Weaver, Grass and Leave",7317.0900,7424.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2184,Broom Maker,7317.1000,7424.45,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2185,Chick Maker,7317.1100,7424.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2186,Khas Thatti Maker,7317.1200,7424.55,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2187,Brush Material Preparer,7317.1300,7424.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2188,"Brush Maker, Hand",7317.1400,7424.65,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2189,"Basketry Weavers, Brush Makers and Related Workers, Other",7317.9900,7424.90,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Wood, Basketry and Related Materials"
2190,Carpet Weaver (Carpet & Rug),7318.0300,7332.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2191,"Cardtenter, Cotton/Carding Tenter",7318.2700,7431.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2192,"Fibre Preparer, Coir",7318.2300,7431.42,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2193,"Handicraft Workers in Textiles, Leather and Related Materials, Others",7318.9900,7432.90,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2194,"Knitting Machine Operator, Automatic",7318.0400,7332.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2195,"Set Framer, Silk",7318.2800,7431.52,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2196,Gill Box Man,7318.3500,7431.68,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2197,"Hand Printer, Textile/Hand Block Printer",7318.0500,7332.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2198,Sliver Lap Man/Combing Preparatory Operator,7318.2900,7431.54,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2199,"Spinner, Jute",7318.4500,7432.26,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2200,Hand Dyer,7318.0600,7332.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2201,Comb Minder/Combing Preparatory Operator,7318.3400,7431.66,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2202,"Spinner, Coir",7318.4600,7432.28,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2203,"Repairer, Fabrics/Fabric Mender",7318.0800,7332.80,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2204,"Spreader Feeder, Jute",7318.3600,7431.70,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2205,Twister,7318.4700,7432.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2206,"Bale Breaker Tenter, Cotton/Blow Room Operator",7318.0900,7431.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2207,"Spreader, Receiver, Jute",7318.3700,7431.71,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2208,"Doffer, Spinning/Ring Spinning Doffer",7318.4800,7432.32,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2209,"Batching Worker, Wool",7318.1000,7431.12,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2210,"Breaker Feeder, Jute",7318.3800,7431.72,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2211,"Knotter, Silk",7318.4900,7432.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2212,Wool Sorter,7318.1100,7431.14,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2213,"Finisher Feeder, Jute",7318.4000,7431.75,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2214,Beam Gaiter,7318.5000,7432.42,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2215,"Selector, Jute",7318.1200,7431.16,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2216,Hand Spinner (Cotton and Woollen Textile),7318.4200,7432.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2217,"Lacer, Hand",7318.5100,7432.45,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2218,"Grader, Coir",7318.1300,7431.18,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2219,Piecer,7318.4300,7432.22,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2220,Lattice Pegger,7318.5200,7432.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2221,Waste Machine Man (Cotton Textile)/Waste Collection Machine Operator,7318.1500,7431.22,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2222,"Reacher, Hand (Textile)",7318.5300,7432.52,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2223,"Carpet Weaver, Hand Knitting",7318.5900,7432.59,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2224,"Scouring Man, Wool/Wool Washing and Scouring Operator",7318.1800,7431.28,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2225,Weaver Power Loom,7318.5500,7432.55,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2226,Coir Weaver (Matting),7318.6300,7432.63,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2227,Cooker (Silkworm),7318.1900,7431.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2228,"Weaver, Handloom",7318.5800,7432.58,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2229,"Net Maker, Hand",7318.6400,7432.70,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2230,"Softener Feeder and Receiver, Jute",7318.2000,7431.32,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2231,"Carpet Clipper, Hand",7318.6000,7432.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2232,"Crochet Worker, Hand",7318.6500,7432.72,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2233,Candle Maker,7318.0100,7332.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2234,"Root Cutter, Jute",7318.2100,7431.34,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2235,Carpet Embosser,7318.6100,7432.61,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2236,"Knitter, Hand",7318.6600,7432.74,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2237,Candle Moulder,7318.0200,7332.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2238,Teaser (Feeder and Receiver) Jute,7318.2200,7431.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2239,Carpet Repairer,7318.6200,7432.62,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2240,"Braid Maker, Hand",7318.6700,7432.76,Craft and Related Trades Workers,Handicraft and Printing Workers,Handicraft Workers,"Handicraft Workers in Textiles, Leather and Related Materials"
2241,"Transferor, Photomechanical",7321.1500,7343.45,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2242,"Compositor, Hand",7321.0100,7341.15,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2243,Etcher Photo Engraving,7321.1600,7343.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2244,Impositor,7321.0200,7341.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2245,"Barman, Lino Machine",7321.1700,7343.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2246,Distributor (Letter Press),7321.0300,7341.25,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2247,"Pre-Press Technicians, Others",7321.9900,7343.90,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2248,Composing Room Operatives,7321.0400,7341.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2249,Stereo Matrix Moulder,7321.0500,7342.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2250,Stereotype Caster,7321.0600,7342.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2251,Electrotyper,7321.0700,7342.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2252,Lithographic Artist,7321.0800,7343.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2253,Circuit Imaging Operator,7321.0801,,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2254,Circuit Imaging Operator – Photo Imaging,7321.0802,,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2255,"Retoucher, Lithographic",7321.0900,7343.15,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2256,Mounter/Mounting Machine Operator/CNC Mounting Machine Operator,7321.1000,7343.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2257,"Cameraman, Photomechanical",7321.1200,7343.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2258,Microstat Cameraman,7321.1300,7343.35,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2259,Photostat Camera Operator/Photocopier Operator,7321.1400,7343.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Pre-Press Technicians
2260,Colour Maker (Textile Product),7322.1400,7346.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2261,Precision Printing Worker,7322.1500,7346.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2262,Frontman,7322.1600,7346.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2263,"Pressman (Flatbed, Letter Press)",7322.1700,8251.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2264,Lino Operator,7322.0200,7341.35,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2265,"Machineman, Hand Printing",7322.1800,8251.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2266,Mono Operator,7322.0300,7341.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2267,"Machineman, Automatic Printing",7322.1900,8251.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2268,Mono Caster,7322.0400,7341.45,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2269,"Machineman, Rotary Printing",7322.2000,8251.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2270,Type Caster,7322.0500,7341.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2271,"Machineman, Offset Printing",7322.2100,8251.45,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2272,"Maker-Up, Photo Type Setting",7322.0600,7341.55,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2273,"Machineman, Direct Lithographic Printing",7322.2200,8251.50,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2274,Photo Type Setting Machine Operator,7322.0700,7341.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2275,"Pressman, Roto Gravure",7322.2300,8251.60,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2276,Type Dresser,7322.0800,7341.65,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2277,"Printers, Others",7322.9900,8251.90,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2278,"Roller Maker, Paper Printing",7322.0900,7341.70,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2279,Braille – Duplicating Machine Operator (Printing & Publishing),7322.1000,7341.80,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2280,"Stencil Cutter, Silk Screen Printing",7322.1100,7346.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2281,Silk Screen Printer,7322.1200,7346.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2282,Printing Jobber,7322.1300,7346.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Printers
2283,Book Binder,7323.0100,7345.10,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Print Finishing and Binding Workers
2284,Map and Chart Mounter,7323.0200,7345.20,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Print Finishing and Binding Workers
2285,Book Mender,7323.0300,7345.30,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Print Finishing and Binding Workers
2286,Book Binding Worker,7323.0400,7345.40,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Print Finishing and Binding Workers
2287,"Book Binders and Related Workers, Other",7323.9900,7345.90,Craft and Related Trades Workers,Handicraft and Printing Workers,Printing Trades Workers,Print Finishing and Binding Workers
2288,"Electrician, General",7411.0100,7137.10,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2289,Access Controls Installation Technician,7411.0101,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2290,CCTV Installation Technician,7411.0102,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2291,Electrician (Mines),7411.0200,7137.15,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2292,"Wireman, Light and Power",7411.0301,7137.20,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2293,"Meter Sealer, Electrical",7411.0500,7137.35,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2294,"Electrician, Stage and Studio",7411.0600,7137.40,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2295,"Building and Related Electricians, Other",7411.9900,7137.90,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Building and Related Electricians
2296,Fitter Electrical Assembly,7412.0203,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2297,"Adjuster, Relays",7412.0300,7241.30,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2298,Armature Winder,7412.0400,7241.40,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2299,"Coil Winder, Machine",7412.0500,7241.50,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2300,"Electrician, Aircraft",7412.0600,7241.60,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2301,"Electrician, Automobile",7412.0701,7241.70,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2302,Maintenance Assistant/Helper,7412.0801,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2303,Potting and Curing Operator,7412.0901,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2304,"Mechanic, Precision Instrument, Electrical",7412.0100,7241.10,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2305,Mechanical Fitter – Control Panel,7412.1001,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2306,Automation Specialist,7412.0101,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2307,Site Engineer – Control Panel,7412.1002,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2308,In-Circuit Testing Machine Operator,7412.0102,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2309,"Electrical Mechanics and Fitters, Other",7412.9900,7241.90,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2310,Automated Optical Inspection Operator,7412.0103,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2311,Bare Board Testing Operator,7412.0104,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2312,Electrical Fitter,7412.0200,7241.20,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2313,Fitter – Electrical and Electronic Assembly,7412.0201,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2314,Mechanical Fitter,7412.0202,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Mechanics and Fitters
2315,"Lineman, Light and Power",7413.0100,7245.10,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Line Installers and Repairers
2316,"Electrical Line Installers, Repairers and Cable Jointers, Other",7413.9900,7245.90,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical Line Installers and Repairers
2317,"Inspector, Assembly (Telephone Equipment Manufacturing)",7419.0400,7249.40,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified
2318,Battery Servicing Man,7419.0500,7249.50,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified
2319,"Operator, Impregnation Plant (Telephone Equipment Manufacturing)",7419.0600,7249.60,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified
2320,"Electrical and Electronic Equipment Mechanics and Fitters and Related Workers, Other",7419.9900,7249.90,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified
2321,Senior Functioner (Telephone Equipment Manufacturing),7419.0100,7249.10,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified
2322,Junior Functioner (Telephone Equipment Manufacturing),7419.0200,7249.20,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified
2323,Wiring Inspector and Bank Tester (Telephone Equipment Manufacturing),7419.0300,7249.30,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electrical Equipment Installers and Repairers,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified
2324,Testing Technician,7421.1202,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2325,TV Repair Technician,7421.1301,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2326,Field Engineer TV,7421.1302,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2327,Solar Panel Installation Technician,7421.1401,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2328,"Electronics Fitter, General",7421.0100,7242.10,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2329,Solar Photo Voltaic System Installation Technician,7421.1402,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2330,Fitter Electronic Assembly,7421.0101,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2331,PV System Installation Engineer,7421.1403,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2332,Electronic Mechanic,7421.0300,7243.10,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2333,"Electronic Fitters, Mechanics and Servicers, Other",7421.9900,7243.90,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
2334,Field Technician: Air-Conditioner,7421.0401,,Craft and Related Trades Workers,Electrical and Electronics Trades Workers,Electronics and Telecommunication Installers and Repairers,Electronic Mechanics and Servicers
