sno,title,nco_2015,nco_2004,division,sub_division,group,family
2654,"Stone Cutter, Machine",8112.0800,8112.55,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Crusher Operator, Mineral"
2655,"Stone Polisher, Machine",8112.0900,8112.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Crusher Operator, Mineral"
2656,"Pipe Machineman, Stoneware",8112.1000,8112.62,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Crusher Operator, Mineral"
2657,"Thread Cutting Machine Operator, Stoneware",8112.1100,8112.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Crusher Operator, Mineral"
2658,Cone Operator (Mine & Quarry),8112.1200,8112.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Crusher Operator, Mineral"
2659,"Mineral and Stone Processing Plant Operators, Other",8112.9900,8112.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Crusher Operator, Mineral"
2660,Mudman,8113.0300,8113.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2661,Cementer,8113.0400,8113.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2662,Well Puller,8113.0500,8113.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2663,Scaperman,8113.0600,8113.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2664,Gauger,8113.0700,8113.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2665,"Well Driller, Machine (Other than Petroleum and Gas)",8113.0800,8113.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2666,"Well Drillers and Borers and Related Workers, Other",8113.9900,8113.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2667,"Well Drillers, Petroleum and Gas",8113.0100,8113.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2668,Derrickman,8113.0200,8113.15,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,Well Drillers and Borers and Related Workers
2669,Polishing Machine Operator (Mosaic),8114.0100,8212.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Cement, Stone and Other Mineral Products Machine Operators"
2670,Batching and Mixing Plant Operator (Construction),8114.0200,8212.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Cement, Stone and Other Mineral Products Machine Operators"
2671,Concrete Mixer Operator,8114.0300,8212.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Cement, Stone and Other Mineral Products Machine Operators"
2672,Cast Stone Maker,8114.0500,8212.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Cement, Stone and Other Mineral Products Machine Operators"
2673,Lead Brush Maker (Abrasive Wheel),8114.0600,8212.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Cement, Stone and Other Mineral Products Machine Operators"
2674,Fettler (Brick & Tile),8114.0700,8212.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Cement, Stone and Other Mineral Products Machine Operators"
2675,"Cement and Other Mineral Products Machine Operators, Other",8114.9900,8212.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Mining and Mineral Processing Plant Operators,"Cement, Stone and Other Mineral Products Machine Operators"
2676,"Hardener, Metal",8121.4800,8123.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2677,Flattening Machine and Flying Shear Operator (Non-Ferrous Metal),8121.2400,8122.38,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2678,"Temperer, Metal",8121.4900,8123.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2679,Slitting Machine Operator (Non-Ferrous Metal),8121.2500,8122.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2680,"Looper, Metal Drawing",8121.5200,8124.15,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2681,"Roller, Second Hand, Strip Mill (Non-Ferrous Metal)",8121.2700,8122.44,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2682,Seamless Pipe and Tube Drawers,8121.5500,8124.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2683,"Charger, Reveraberatory, Pulverised Coal Fired/Reverberatory Furnace Operator",8121.3000,8122.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2684,Extrusion Press Operator,8121.5600,8124.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2685,"Melter Reveraberatory – Furnace, Pulverised Coal Fired/Reverberatory Furnace Operator",8121.3100,8122.52,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2686,Metal Drawing Operatives,8121.5800,8124.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2687,Slag Flusher,8121.3300,8122.56,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2688,"Metal Processing Plant Operators, Other",8121.9900,8124.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2689,Casting or Foundry Assistant/Helper,8121.3301,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2690,Heat Treating Furnace Operator,8121.3701,8122.64,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2691,Assistant Casting Technician,8121.3801,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2692,Die Casting Machine Operator,8121.4200,8122.74,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2693,Pressure Die Casting (PDC) Operator,8121.4201,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2694,Casting Machine Operator (Non-Ferrous Metal),8121.4300,8122.76,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2695,Casting – Operator Helper (Non-Ferrous Metal),8121.4400,8122.77,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2696,Spun Pipe Machine Operator,8121.4500,8122.78,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2697,"Larry Car Driver, Furnace",8121.0300,8121.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2698,"Core Maker, Machine",8121.4600,8122.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2699,Shearing and Upcoiler Operator (NonFerrous Metal)/Coil Operator,8121.2300,8122.36,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2700,"Annealer, Metal",8121.4700,8123.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,Metal Processing Plant Operators
2701,"Hardness Tester, Metal",8122.6900,8223.69,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2702,Speeder Machine Operator (Abrasive Wheel),8122.7000,8223.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2703,Sizing Machine Operator (Abrasive Wheel),8122.7100,8223.71,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2704,Abrasive Coated Cloth and Papermaker,8122.7200,8223.72,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2705,Skiving Machine Operator (Abrasive),8122.7300,8223.73,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2706,Belt Press Operator (Abrasive),8122.7400,8223.74,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2707,Roll Winding Machine Operator (Abrasive),8122.7500,8223.75,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2708,Electroplater,8122.0100,8223.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2709,Sheet Cutter (Abrasive),8122.7600,8223.76,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2710,Surface Treatment Technician,8122.0101,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2711,Slitting Machine Operator (Abrasive),8122.7700,8223.77,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2712,"Enameller, Chemical",8122.2000,8223.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2713,Clicker Press Operator (Abrasive),8122.7800,8223.78,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2714,Reeling Machine Operator,8122.3000,8223.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2715,Splint Feeder (Match),8122.7900,8223.79,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2716,"Galvanizer/Operator – Electroplating, Galvanising",8122.3500,8223.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2717,Splint Drying Chamberman (Match),8122.8000,8223.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2718,Metal Sprayer,8122.5500,8223.55,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2719,Levelling Machine Attendant (Match),8122.8100,8223.81,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2720,"Sample Checker, Metal Making",8122.6000,8223.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2721,"Metal Finishing, Plating and Coating Machine Operators, Other",8122.9900,8223.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2722,Shot Blaster,8122.6200,8223.62,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2723,Picker,8122.6700,8223.67,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Metal Processing and Finishing Plant Operators,"Metal Finishing, Plating and Coating Machine Operators"
2724,"Pulveriser Operator, Chemical",8131.0300,8151.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2725,Crude Oil Treater (Oil Field),8131.2800,8153.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2726,Bandroll and Labelling Machine Operator,8131.4600,8222.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2727,Ampoule Machine/Plant Operator,8131.7200,8159.66,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2728,Mixing Machineman Attendant (Chemical),8131.0400,8151.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2729,Gauger (Cement),8131.2900,8153.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2730,"Coke Oven Operator, Controller",8131.4900,8159.12,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2731,M.B. Tester,8131.7500,8159.72,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2732,Compounding Man (Match),8131.0500,8151.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2733,Disc Operator (Abrasive),8131.3000,8153.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2734,"Charcoal Burner, Beehive Kiln (Chemical)",8131.5600,8159.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2735,"Optical Examiner, Ampoules",8131.7600,8159.74,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2736,"Sieving Machine Attendant, Chemical",8131.0800,8151.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2737,Crude Oil Treater (Petrol & Gas),8131.3100,8153.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2738,Producer Gas Plant Operator,8131.5800,8159.28,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2739,Acid Plant Operator,8131.7700,8159.76,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2740,Grading Machine Attendant (Abrasive),8131.0900,8151.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2741,Brine Maker (Chemical),8131.3200,8153.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2742,"Bale Cutter Operator, Rubber",8131.5900,8159.34,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2743,Sulphur Burner,8131.7800,8159.78,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2744,Drying Chamber Attendant (Drugs)/Chamber Operators,8131.1400,8152.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2745,Autoclave Operator,8131.3501,8154.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2746,"Masticator, Rubber",8131.6000,8159.36,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2747,Acid Concentrator,8131.8000,8159.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2748,Drying Chamber Attendant (Match Boxes)/Chamber Operators,8131.1500,8152.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2749,Evaporator Operator,8131.3600,8154.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2750,Straining Operator (Rubber Reclaim),8131.6100,8159.38,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2751,"Acid Worker, Other",8131.8100,8159.82,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2752,Size Maker (Abrasive),8131.1700,8152.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2753,Reactor Convertor Operator,8131.3700,8154.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2754,"Mixer, Rubber/Mill Operator",8131.6200,8159.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2755,"Cell Room Attendant, Chemical",8131.8200,8159.84,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2756,Paste Maker,8131.1800,8152.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2757,Converter Operator (Grain Feed Mills),8131.3800,8154.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2758,"Solution and Dough Making, Operator, Rubber",8131.6300,8159.42,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2759,Gas Storage Attendant,8131.8300,8159.86,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2760,Ammonia Operator/Ammonia Plant Operator,8131.2100,8152.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2761,Distiller (Chemical),8131.3900,8154.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2762,Synthetic Fibre Maker,8131.6400,8159.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2763,Soap Machine Attendant,8131.8400,8159.87,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2764,Heat Treater,8131.2200,8152.75,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2765,Continuous Machine Operator (Match Box Manufacturing),8131.4000,8222.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2766,Refining Machine Operator (Oils and Fats)/Oil and Fat Plant Operator,8131.6500,8159.54,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2767,"Extraction Attendant, Chemical",8131.8500,8159.88,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2768,Filter Press Operator,8131.2300,8153.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2769,Receiver (Match),8131.4100,8222.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2770,Hydrogenation Operator (Oil & Fats)/Oil and Fat Plant Operator,8131.6600,8159.56,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2771,Laboratory Attendant,8131.8700,8229.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2772,Filter Press Operator (Ceramics),8131.2400,8153.15,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2773,Box Making Machine Operator (Match),8131.4200,8222.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2774,Deodorizer,8131.6700,8159.58,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2775,Agarbatti Maker,8131.8800,8229.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2776,"Strainer, Liquid",8131.2500,8153.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2777,Box Filling Machine Operator (Match),8131.4300,8222.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2778,Crystallisation Attendant,8131.6800,8159.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2779,Pencil Maker,8131.8900,8229.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2780,"Crusher Operator, Chemical",8131.0100,8151.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2781,Box Filtration Operator,8131.2600,8153.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2782,Friction Machine Operator (Match),8131.4400,8222.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2783,Tablet Machine Operator,8131.7000,8159.62,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2784,"Assembler, Marking Devices (Pen & Pencil)",8131.9000,8229.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2785,Miller/Mill Operator (Chemical),8131.0200,8151.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2786,Hydro Extractor Operator,8131.2700,8153.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2787,Box Closing Machine Operator (Match),8131.4500,8222.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2788,Tablet Coater,8131.7100,8159.64,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2789,"Chemical Products Machine Operators, Other",8131.9900,8229.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Chemical Products Plant and Machine Operators
2790,Printer Photographic,8132.0100,7344.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
2791,"Developer, Photographic",8132.0200,7344.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Chemical and Photographic Products Plant and Machine Operators,Photographic Products Machine Operators
